Shop_ID,Shop_Name,Location,Date,Product_ID,Product_Name,Quantity_Sold,Unit_Price,Total_Sales,Cost_Price_Per_Unit,Total_Cost,Profit
S013,Shop_13,Mumbai,2025-01-09,P105,Eggs,114,87,9918,83,9462,456
S011,Shop_11,Hyderabad,2025-03-03,P113,Soap,10,54,540,42,420,120
S007,Shop_7,Kolkata,2025-01-29,P102,Bread,127,15,1905,11,1397,508
S016,Shop_16,Chennai,2025-06-12,P120,Snacks,87,61,5307,46,4002,1305
S019,Shop_19,Hyderabad,2025-02-28,P120,Snacks,84,30,2520,20,1680,840
S007,Shop_7,Kolkata,2025-03-11,P112,Biscuits,184,12,2208,17,3128,-920
S004,Shop_4,Delhi,2025-04-05,P109,Sugar,40,36,1440,39,1560,-120
S008,Shop_8,Ahmedabad,2025-04-08,P111,Coffee,72,62,4464,52,3744,720
S020,Shop_20,Hyderabad,2025-04-27,P120,Snacks,152,88,13376,80,12160,1216
S006,Shop_6,Lucknow,2025-01-28,P103,Butter,166,84,13944,83,13778,166
S009,Shop_9,Lucknow,2025-05-25,P120,Snacks,99,63,6237,68,6732,-495
S007,Shop_7,Ahmedabad,2025-02-04,P113,Soap,137,77,10549,64,8768,1781
S009,Shop_9,Kolkata,2025-02-21,P102,Bread,24,27,648,17,408,240
S017,Shop_17,Mumbai,2025-03-17,P109,Sugar,29,75,2175,79,2291,-116
S019,Shop_19,Pune,2025-05-31,P115,Toothpaste,181,41,7421,33,5973,1448
S016,Shop_16,Pune,2025-02-25,P111,Coffee,143,98,14014,97,13871,143
S002,Shop_2,Pune,2025-06-21,P102,Bread,148,24,3552,27,3996,-444
S012,Shop_12,Pune,2025-01-11,P104,Cheese,23,95,2185,86,1978,207
S018,Shop_18,Kolkata,2025-01-16,P120,Snacks,30,39,1170,39,1170,0
S002,Shop_2,Bangalore,2025-06-09,P110,Tea,76,93,7068,96,7296,-228
S003,Shop_3,Delhi,2025-06-30,P119,Detergent,40,44,1760,29,1160,600
S010,Shop_10,Jaipur,2025-03-11,P114,Shampoo,53,37,1961,33,1749,212
S020,Shop_20,Mumbai,2025-03-01,P105,Eggs,22,53,1166,45,990,176
S011,Shop_11,Hyderabad,2025-06-15,P112,Biscuits,25,79,1975,84,2100,-125
S018,Shop_18,Kolkata,2025-06-24,P113,Soap,28,83,2324,70,1960,364
S006,Shop_6,Bangalore,2025-04-07,P115,Toothpaste,105,28,2940,17,1785,1155
S006,Shop_6,Jaipur,2025-06-18,P103,Butter,13,83,1079,69,897,182
S014,Shop_14,Pune,2025-01-16,P114,Shampoo,77,41,3157,31,2387,770
S013,Shop_13,Ahmedabad,2025-03-01,P113,Soap,69,24,1656,13,897,759
S012,Shop_12,Hyderabad,2025-05-24,P111,Coffee,177,43,7611,37,6549,1062
S010,Shop_10,Lucknow,2025-01-24,P120,Snacks,88,23,2024,15,1320,704
S015,Shop_15,Mumbai,2025-03-06,P110,Tea,139,60,8340,54,7506,834
S019,Shop_19,Mumbai,2025-06-23,P117,Cereal,108,26,2808,20,2160,648
S008,Shop_8,Mumbai,2025-04-09,P101,Milk,103,75,7725,70,7210,515
S015,Shop_15,Jaipur,2025-01-10,P112,Biscuits,40,12,480,4,160,320
S005,Shop_5,Chennai,2025-06-12,P120,Snacks,23,19,437,11,253,184
S015,Shop_15,Lucknow,2025-02-22,P108,Oil,34,33,1122,36,1224,-102
S002,Shop_2,Jaipur,2025-04-09,P115,Toothpaste,122,94,11468,94,11468,0
S013,Shop_13,Mumbai,2025-04-14,P102,Bread,161,60,9660,63,10143,-483
S001,Shop_1,Ahmedabad,2025-01-02,P106,Juice,200,80,16000,76,15200,800
S018,Shop_18,Ahmedabad,2025-01-18,P107,Rice,32,100,3200,90,2880,320
S006,Shop_6,Jaipur,2025-03-28,P105,Eggs,183,37,6771,29,5307,1464
S008,Shop_8,Ahmedabad,2025-04-04,P119,Detergent,107,58,6206,43,4601,1605
S001,Shop_1,Mumbai,2025-04-22,P115,Toothpaste,192,48,9216,44,8448,768
S004,Shop_4,Lucknow,2025-04-04,P112,Biscuits,26,48,1248,51,1326,-78
S019,Shop_19,Ahmedabad,2025-01-26,P111,Coffee,111,59,6549,58,6438,111
S015,Shop_15,Hyderabad,2025-04-29,P106,Juice,22,62,1364,48,1056,308
S005,Shop_5,Ahmedabad,2025-02-08,P115,Toothpaste,143,62,8866,56,8008,858
S008,Shop_8,Jaipur,2025-01-22,P106,Juice,137,53,7261,44,6028,1233
S015,Shop_15,Pune,2025-02-24,P104,Cheese,26,63,1638,53,1378,260
S006,Shop_6,Mumbai,2025-05-06,P110,Tea,200,80,16000,73,14600,1400
S017,Shop_17,Kolkata,2025-02-10,P119,Detergent,128,10,1280,-4,-512,1792
S008,Shop_8,Delhi,2025-02-05,P115,Toothpaste,186,74,13764,61,11346,2418
S010,Shop_10,Pune,2025-04-05,P116,Salt,23,100,2300,90,2070,230
S010,Shop_10,Delhi,2025-02-09,P105,Eggs,167,33,5511,26,4342,1169
S011,Shop_11,Jaipur,2025-05-11,P115,Toothpaste,33,82,2706,69,2277,429
S005,Shop_5,Chennai,2025-06-11,P107,Rice,177,71,12567,64,11328,1239
S002,Shop_2,Hyderabad,2025-05-10,P117,Cereal,179,33,5907,37,6623,-716
S018,Shop_18,Pune,2025-01-26,P105,Eggs,100,50,5000,40,4000,1000
S019,Shop_19,Mumbai,2025-06-11,P112,Biscuits,190,85,16150,88,16720,-570
S017,Shop_17,Pune,2025-06-13,P101,Milk,160,57,9120,54,8640,480
S016,Shop_16,Ahmedabad,2025-05-09,P114,Shampoo,95,90,8550,77,7315,1235
S008,Shop_8,Delhi,2025-01-01,P118,Flour,77,55,4235,51,3927,308
S011,Shop_11,Ahmedabad,2025-04-15,P102,Bread,55,79,4345,73,4015,330
S019,Shop_19,Lucknow,2025-01-11,P120,Snacks,102,64,6528,52,5304,1224
S017,Shop_17,Kolkata,2025-03-11,P106,Juice,44,88,3872,78,3432,440
S011,Shop_11,Chennai,2025-02-08,P119,Detergent,136,91,12376,87,11832,544
S019,Shop_19,Jaipur,2025-04-26,P103,Butter,100,79,7900,83,8300,-400
S014,Shop_14,Kolkata,2025-02-25,P102,Bread,167,88,14696,81,13527,1169
S016,Shop_16,Kolkata,2025-03-08,P105,Eggs,92,71,6532,56,5152,1380
S018,Shop_18,Chennai,2025-04-08,P108,Oil,159,28,4452,24,3816,636
S017,Shop_17,Lucknow,2025-05-10,P114,Shampoo,133,42,5586,39,5187,399
S014,Shop_14,Pune,2025-02-28,P108,Oil,127,36,4572,24,3048,1524
S007,Shop_7,Jaipur,2025-06-29,P118,Flour,84,39,3276,38,3192,84
S010,Shop_10,Lucknow,2025-03-13,P112,Biscuits,33,63,2079,49,1617,462
S010,Shop_10,Lucknow,2025-05-27,P106,Juice,79,22,1738,19,1501,237
S019,Shop_19,Ahmedabad,2025-06-27,P119,Detergent,183,40,7320,26,4758,2562
S013,Shop_13,Lucknow,2025-02-17,P114,Shampoo,113,73,8249,71,8023,226
S008,Shop_8,Delhi,2025-01-04,P109,Sugar,39,28,1092,32,1248,-156
S002,Shop_2,Chennai,2025-01-08,P112,Biscuits,128,54,6912,58,7424,-512
S015,Shop_15,Jaipur,2025-05-19,P117,Cereal,12,77,924,81,972,-48
S018,Shop_18,Lucknow,2025-01-08,P115,Toothpaste,155,51,7905,39,6045,1860
S011,Shop_11,Lucknow,2025-03-31,P106,Juice,37,62,2294,59,2183,111
S019,Shop_19,Jaipur,2025-04-18,P101,Milk,102,13,1326,4,408,918
S018,Shop_18,Lucknow,2025-02-20,P104,Cheese,17,98,1666,90,1530,136
S006,Shop_6,Bangalore,2025-01-16,P103,Butter,72,69,4968,69,4968,0
S005,Shop_5,Pune,2025-01-14,P109,Sugar,25,12,300,10,250,50
S019,Shop_19,Mumbai,2025-06-03,P117,Cereal,45,69,3105,61,2745,360
S003,Shop_3,Chennai,2025-06-20,P114,Shampoo,83,50,4150,53,4399,-249
S019,Shop_19,Delhi,2025-03-25,P111,Coffee,144,23,3312,16,2304,1008
S007,Shop_7,Jaipur,2025-03-04,P109,Sugar,67,61,4087,53,3551,536
S004,Shop_4,Hyderabad,2025-04-18,P111,Coffee,171,61,10431,51,8721,1710
S007,Shop_7,Mumbai,2025-06-13,P117,Cereal,48,97,4656,82,3936,720
S019,Shop_19,Lucknow,2025-04-20,P116,Salt,121,98,11858,95,11495,363
S011,Shop_11,Pune,2025-02-24,P101,Milk,61,68,4148,64,3904,244
S005,Shop_5,Jaipur,2025-01-16,P104,Cheese,29,37,1073,30,870,203
S014,Shop_14,Delhi,2025-02-07,P113,Soap,91,14,1274,18,1638,-364
S003,Shop_3,Ahmedabad,2025-02-15,P111,Coffee,17,69,1173,54,918,255
S015,Shop_15,Hyderabad,2025-03-19,P116,Salt,134,71,9514,66,8844,670
S002,Shop_2,Delhi,2025-02-09,P112,Biscuits,80,44,3520,35,2800,720
S007,Shop_7,Kolkata,2025-05-25,P114,Shampoo,132,87,11484,73,9636,1848
S005,Shop_5,Kolkata,2025-01-12,P114,Shampoo,25,80,2000,78,1950,50
S020,Shop_20,Kolkata,2025-05-27,P118,Flour,111,88,9768,73,8103,1665
S014,Shop_14,Delhi,2025-04-05,P118,Flour,78,79,6162,73,5694,468
S012,Shop_12,Pune,2025-05-25,P102,Bread,29,85,2465,71,2059,406
S005,Shop_5,Jaipur,2025-06-30,P105,Eggs,133,13,1729,-1,-133,1862
S005,Shop_5,Ahmedabad,2025-05-26,P115,Toothpaste,137,46,6302,35,4795,1507
S017,Shop_17,Bangalore,2025-04-26,P107,Rice,80,23,1840,23,1840,0
S015,Shop_15,Hyderabad,2025-01-25,P117,Cereal,58,26,1508,29,1682,-174
S013,Shop_13,Pune,2025-02-05,P120,Snacks,92,90,8280,81,7452,828
S012,Shop_12,Jaipur,2025-06-14,P118,Flour,61,74,4514,74,4514,0
S005,Shop_5,Bangalore,2025-03-08,P111,Coffee,35,63,2205,56,1960,245
S008,Shop_8,Jaipur,2025-05-05,P104,Cheese,55,64,3520,55,3025,495
S009,Shop_9,Ahmedabad,2025-06-30,P109,Sugar,16,49,784,44,704,80
S010,Shop_10,Kolkata,2025-06-11,P114,Shampoo,46,69,3174,66,3036,138
S005,Shop_5,Chennai,2025-06-27,P114,Shampoo,43,64,2752,64,2752,0
S014,Shop_14,Jaipur,2025-04-14,P107,Rice,14,85,1190,72,1008,182
S015,Shop_15,Chennai,2025-01-13,P103,Butter,169,86,14534,76,12844,1690
S007,Shop_7,Bangalore,2025-01-26,P116,Salt,173,91,15743,90,15570,173
S011,Shop_11,Ahmedabad,2025-01-08,P114,Shampoo,80,65,5200,54,4320,880
S019,Shop_19,Ahmedabad,2025-03-03,P112,Biscuits,44,71,3124,71,3124,0
S020,Shop_20,Lucknow,2025-06-28,P120,Snacks,180,48,8640,34,6120,2520
S013,Shop_13,Delhi,2025-02-16,P108,Oil,143,40,5720,36,5148,572
S019,Shop_19,Chennai,2025-02-18,P103,Butter,46,79,3634,71,3266,368
S015,Shop_15,Kolkata,2025-04-12,P105,Eggs,138,29,4002,20,2760,1242
S016,Shop_16,Jaipur,2025-06-18,P101,Milk,61,94,5734,93,5673,61
S002,Shop_2,Chennai,2025-02-19,P106,Juice,67,19,1273,20,1340,-67
S017,Shop_17,Jaipur,2025-02-19,P109,Sugar,18,88,1584,87,1566,18
S002,Shop_2,Mumbai,2025-02-06,P111,Coffee,175,85,14875,89,15575,-700
S019,Shop_19,Jaipur,2025-01-07,P104,Cheese,37,15,555,2,74,481
S006,Shop_6,Kolkata,2025-05-12,P117,Cereal,144,75,10800,74,10656,144
S002,Shop_2,Pune,2025-05-08,P106,Juice,39,46,1794,41,1599,195
S015,Shop_15,Hyderabad,2025-06-28,P120,Snacks,196,51,9996,36,7056,2940
S013,Shop_13,Pune,2025-01-12,P119,Detergent,154,44,6776,38,5852,924
S015,Shop_15,Chennai,2025-01-25,P113,Soap,52,33,1716,19,988,728
S006,Shop_6,Ahmedabad,2025-02-21,P113,Soap,22,65,1430,58,1276,154
S008,Shop_8,Chennai,2025-03-22,P111,Coffee,56,24,1344,21,1176,168
S013,Shop_13,Chennai,2025-01-13,P111,Coffee,167,44,7348,39,6513,835
S001,Shop_1,Pune,2025-02-03,P103,Butter,183,92,16836,77,14091,2745
S001,Shop_1,Ahmedabad,2025-05-08,P102,Bread,145,24,3480,9,1305,2175
S007,Shop_7,Lucknow,2025-01-18,P118,Flour,195,29,5655,15,2925,2730
S002,Shop_2,Ahmedabad,2025-06-16,P120,Snacks,157,39,6123,24,3768,2355
S017,Shop_17,Bangalore,2025-02-24,P115,Toothpaste,72,42,3024,27,1944,1080
S019,Shop_19,Delhi,2025-05-08,P117,Cereal,155,68,10540,72,11160,-620
S001,Shop_1,Chennai,2025-01-11,P115,Toothpaste,143,66,9438,57,8151,1287
S001,Shop_1,Bangalore,2025-05-18,P102,Bread,88,100,8800,105,9240,-440
S015,Shop_15,Pune,2025-01-30,P112,Biscuits,69,23,1587,14,966,621
S006,Shop_6,Bangalore,2025-03-09,P102,Bread,155,19,2945,8,1240,1705
S003,Shop_3,Pune,2025-04-23,P105,Eggs,127,67,8509,72,9144,-635
S006,Shop_6,Jaipur,2025-01-30,P101,Milk,92,86,7912,81,7452,460
S011,Shop_11,Bangalore,2025-04-02,P103,Butter,143,43,6149,37,5291,858
S013,Shop_13,Ahmedabad,2025-03-25,P117,Cereal,67,93,6231,85,5695,536
S020,Shop_20,Jaipur,2025-03-01,P116,Salt,54,19,1026,11,594,432
S017,Shop_17,Bangalore,2025-06-05,P106,Juice,79,50,3950,44,3476,474
S017,Shop_17,Kolkata,2025-04-08,P120,Snacks,132,12,1584,7,924,660
S020,Shop_20,Bangalore,2025-06-22,P120,Snacks,50,65,3250,69,3450,-200
S017,Shop_17,Chennai,2025-03-24,P109,Sugar,125,38,4750,25,3125,1625
S010,Shop_10,Chennai,2025-02-25,P116,Salt,17,12,204,12,204,0
S005,Shop_5,Bangalore,2025-06-17,P118,Flour,152,50,7600,47,7144,456
S010,Shop_10,Hyderabad,2025-06-03,P106,Juice,170,39,6630,35,5950,680
S002,Shop_2,Ahmedabad,2025-06-22,P108,Oil,177,67,11859,70,12390,-531
S008,Shop_8,Pune,2025-06-16,P116,Salt,22,22,484,22,484,0
S007,Shop_7,Mumbai,2025-04-19,P101,Milk,123,83,10209,84,10332,-123
S007,Shop_7,Delhi,2025-03-20,P120,Snacks,191,11,2101,0,0,2101
S020,Shop_20,Pune,2025-04-26,P107,Rice,40,33,1320,20,800,520
S005,Shop_5,Mumbai,2025-03-06,P105,Eggs,11,85,935,79,869,66
S005,Shop_5,Bangalore,2025-06-15,P109,Sugar,49,79,3871,80,3920,-49
S007,Shop_7,Ahmedabad,2025-02-28,P111,Coffee,71,84,5964,72,5112,852
S017,Shop_17,Chennai,2025-01-31,P113,Soap,93,87,8091,76,7068,1023
S004,Shop_4,Chennai,2025-02-10,P119,Detergent,134,72,9648,75,10050,-402
S012,Shop_12,Chennai,2025-03-06,P118,Flour,20,12,240,9,180,60
S008,Shop_8,Chennai,2025-05-25,P106,Juice,117,81,9477,74,8658,819
S006,Shop_6,Kolkata,2025-06-29,P106,Juice,191,64,12224,69,13179,-955
S006,Shop_6,Ahmedabad,2025-01-24,P107,Rice,164,70,11480,75,12300,-820
S020,Shop_20,Lucknow,2025-05-16,P117,Cereal,98,97,9506,83,8134,1372
S008,Shop_8,Pune,2025-02-16,P104,Cheese,39,74,2886,61,2379,507
S003,Shop_3,Jaipur,2025-04-02,P108,Oil,32,54,1728,43,1376,352
S005,Shop_5,Jaipur,2025-05-10,P120,Snacks,176,77,13552,79,13904,-352
S019,Shop_19,Chennai,2025-04-27,P117,Cereal,143,71,10153,73,10439,-286
S020,Shop_20,Pune,2025-02-18,P109,Sugar,184,49,9016,53,9752,-736
S019,Shop_19,Ahmedabad,2025-04-26,P118,Flour,128,88,11264,79,10112,1152
S010,Shop_10,Kolkata,2025-05-04,P117,Cereal,62,50,3100,41,2542,558
S007,Shop_7,Hyderabad,2025-05-25,P111,Coffee,105,43,4515,34,3570,945
S007,Shop_7,Mumbai,2025-03-29,P107,Rice,168,12,2016,14,2352,-336
S019,Shop_19,Lucknow,2025-05-31,P117,Cereal,166,95,15770,80,13280,2490
S002,Shop_2,Delhi,2025-02-03,P115,Toothpaste,58,45,2610,36,2088,522
S010,Shop_10,Mumbai,2025-04-22,P104,Cheese,167,30,5010,21,3507,1503
S016,Shop_16,Bangalore,2025-04-02,P101,Milk,185,98,18130,100,18500,-370
S002,Shop_2,Hyderabad,2025-02-01,P101,Milk,83,23,1909,21,1743,166
S007,Shop_7,Bangalore,2025-02-24,P104,Cheese,109,44,4796,32,3488,1308
S002,Shop_2,Chennai,2025-01-30,P115,Toothpaste,160,55,8800,58,9280,-480
S004,Shop_4,Bangalore,2025-06-09,P101,Milk,74,87,6438,73,5402,1036
S019,Shop_19,Ahmedabad,2025-03-08,P103,Butter,70,75,5250,68,4760,490
S006,Shop_6,Mumbai,2025-06-15,P108,Oil,70,26,1820,20,1400,420
S012,Shop_12,Jaipur,2025-01-29,P109,Sugar,84,83,6972,68,5712,1260
S015,Shop_15,Jaipur,2025-04-13,P101,Milk,156,29,4524,34,5304,-780
S017,Shop_17,Chennai,2025-03-21,P105,Eggs,132,47,6204,42,5544,660
S016,Shop_16,Chennai,2025-03-14,P106,Juice,127,35,4445,31,3937,508
S001,Shop_1,Kolkata,2025-01-20,P114,Shampoo,138,71,9798,61,8418,1380
S003,Shop_3,Mumbai,2025-04-22,P109,Sugar,196,13,2548,3,588,1960
S005,Shop_5,Jaipur,2025-03-22,P102,Bread,57,87,4959,87,4959,0
S020,Shop_20,Bangalore,2025-04-06,P113,Soap,106,30,3180,16,1696,1484
S008,Shop_8,Chennai,2025-06-12,P107,Rice,139,85,11815,81,11259,556
S015,Shop_15,Lucknow,2025-06-13,P108,Oil,105,57,5985,52,5460,525
S004,Shop_4,Chennai,2025-03-04,P115,Toothpaste,46,78,3588,80,3680,-92
S003,Shop_3,Chennai,2025-03-03,P110,Tea,123,13,1599,-2,-246,1845
S007,Shop_7,Lucknow,2025-02-09,P104,Cheese,163,55,8965,40,6520,2445
S017,Shop_17,Jaipur,2025-01-29,P108,Oil,24,28,672,24,576,96
S019,Shop_19,Ahmedabad,2025-01-17,P101,Milk,28,39,1092,25,700,392
S007,Shop_7,Mumbai,2025-03-02,P116,Salt,65,17,1105,8,520,585
S011,Shop_11,Delhi,2025-05-26,P115,Toothpaste,70,99,6930,90,6300,630
S003,Shop_3,Kolkata,2025-01-26,P103,Butter,78,84,6552,80,6240,312
S011,Shop_11,Pune,2025-05-06,P113,Soap,194,49,9506,50,9700,-194
S006,Shop_6,Lucknow,2025-02-19,P113,Soap,141,24,3384,10,1410,1974
S006,Shop_6,Bangalore,2025-06-11,P110,Tea,132,46,6072,38,5016,1056
S004,Shop_4,Lucknow,2025-04-09,P102,Bread,155,16,2480,15,2325,155
S006,Shop_6,Kolkata,2025-05-01,P106,Juice,54,33,1782,36,1944,-162
S012,Shop_12,Pune,2025-04-05,P116,Salt,26,41,1066,39,1014,52
S004,Shop_4,Lucknow,2025-02-15,P119,Detergent,52,97,5044,91,4732,312
S004,Shop_4,Jaipur,2025-05-06,P117,Cereal,59,60,3540,45,2655,885
S018,Shop_18,Hyderabad,2025-04-20,P117,Cereal,170,18,3060,11,1870,1190
S015,Shop_15,Kolkata,2025-02-06,P115,Toothpaste,35,78,2730,78,2730,0
S011,Shop_11,Chennai,2025-01-28,P112,Biscuits,35,18,630,12,420,210
S014,Shop_14,Jaipur,2025-04-04,P106,Juice,184,46,8464,45,8280,184
S016,Shop_16,Jaipur,2025-05-08,P108,Oil,115,30,3450,16,1840,1610
S018,Shop_18,Ahmedabad,2025-03-25,P112,Biscuits,180,79,14220,77,13860,360
S013,Shop_13,Pune,2025-01-03,P119,Detergent,76,48,3648,45,3420,228
S012,Shop_12,Delhi,2025-05-27,P102,Bread,57,44,2508,46,2622,-114
S012,Shop_12,Lucknow,2025-05-17,P118,Flour,17,67,1139,68,1156,-17
S005,Shop_5,Bangalore,2025-01-19,P104,Cheese,78,66,5148,69,5382,-234
S006,Shop_6,Pune,2025-02-05,P120,Snacks,147,97,14259,93,13671,588
S003,Shop_3,Delhi,2025-02-11,P103,Butter,197,86,16942,75,14775,2167
S010,Shop_10,Bangalore,2025-05-21,P110,Tea,166,63,10458,56,9296,1162
S003,Shop_3,Bangalore,2025-03-07,P114,Shampoo,131,86,11266,91,11921,-655
S018,Shop_18,Lucknow,2025-01-21,P101,Milk,111,97,10767,88,9768,999
S009,Shop_9,Hyderabad,2025-05-14,P116,Salt,85,32,2720,21,1785,935
S011,Shop_11,Delhi,2025-01-11,P117,Cereal,181,65,11765,59,10679,1086
S011,Shop_11,Lucknow,2025-06-15,P114,Shampoo,160,17,2720,14,2240,480
S008,Shop_8,Chennai,2025-06-05,P110,Tea,81,23,1863,21,1701,162
S007,Shop_7,Bangalore,2025-05-23,P102,Bread,94,18,1692,21,1974,-282
S012,Shop_12,Lucknow,2025-04-07,P116,Salt,38,57,2166,59,2242,-76
S001,Shop_1,Mumbai,2025-06-08,P103,Butter,124,79,9796,69,8556,1240
S018,Shop_18,Lucknow,2025-04-16,P105,Eggs,42,75,3150,72,3024,126
S004,Shop_4,Jaipur,2025-01-12,P111,Coffee,17,38,646,31,527,119
S008,Shop_8,Mumbai,2025-05-14,P108,Oil,45,24,1080,16,720,360
S008,Shop_8,Bangalore,2025-05-20,P112,Biscuits,169,55,9295,45,7605,1690
S009,Shop_9,Delhi,2025-05-04,P117,Cereal,32,68,2176,70,2240,-64
S018,Shop_18,Mumbai,2025-04-15,P103,Butter,190,18,3420,15,2850,570
S015,Shop_15,Mumbai,2025-04-25,P110,Tea,46,49,2254,35,1610,644
S017,Shop_17,Lucknow,2025-05-02,P113,Soap,54,73,3942,68,3672,270
S017,Shop_17,Chennai,2025-01-15,P109,Sugar,187,60,11220,59,11033,187
S011,Shop_11,Delhi,2025-01-20,P101,Milk,95,92,8740,84,7980,760
S002,Shop_2,Hyderabad,2025-01-02,P117,Cereal,39,20,780,8,312,468
S019,Shop_19,Ahmedabad,2025-03-30,P109,Sugar,124,75,9300,75,9300,0
S013,Shop_13,Bangalore,2025-04-24,P112,Biscuits,132,77,10164,69,9108,1056
S013,Shop_13,Kolkata,2025-04-13,P114,Shampoo,31,11,341,0,0,341
S005,Shop_5,Mumbai,2025-05-19,P113,Soap,101,66,6666,71,7171,-505
S015,Shop_15,Mumbai,2025-06-24,P110,Tea,51,36,1836,37,1887,-51
S012,Shop_12,Mumbai,2025-03-13,P109,Sugar,90,84,7560,77,6930,630
S004,Shop_4,Kolkata,2025-01-24,P103,Butter,81,69,5589,65,5265,324
S001,Shop_1,Chennai,2025-05-05,P103,Butter,192,11,2112,-3,-576,2688
S018,Shop_18,Hyderabad,2025-04-11,P109,Sugar,76,81,6156,85,6460,-304
S009,Shop_9,Bangalore,2025-06-17,P101,Milk,143,98,14014,103,14729,-715
S003,Shop_3,Pune,2025-05-25,P113,Soap,126,94,11844,92,11592,252
S011,Shop_11,Lucknow,2025-03-27,P119,Detergent,194,78,15132,70,13580,1552
S009,Shop_9,Lucknow,2025-06-11,P118,Flour,120,49,5880,36,4320,1560
S002,Shop_2,Kolkata,2025-05-31,P117,Cereal,92,49,4508,39,3588,920
S001,Shop_1,Delhi,2025-06-25,P103,Butter,13,23,299,14,182,117
S008,Shop_8,Kolkata,2025-01-08,P104,Cheese,66,33,2178,23,1518,660
S006,Shop_6,Bangalore,2025-03-13,P114,Shampoo,78,23,1794,24,1872,-78
S007,Shop_7,Jaipur,2025-03-15,P103,Butter,152,15,2280,15,2280,0
S010,Shop_10,Bangalore,2025-06-25,P120,Snacks,114,40,4560,31,3534,1026
S020,Shop_20,Mumbai,2025-06-02,P104,Cheese,52,38,1976,23,1196,780
S014,Shop_14,Hyderabad,2025-01-20,P101,Milk,95,71,6745,67,6365,380
S016,Shop_16,Hyderabad,2025-01-14,P108,Oil,154,57,8778,50,7700,1078
S020,Shop_20,Lucknow,2025-03-14,P103,Butter,45,35,1575,26,1170,405
S002,Shop_2,Jaipur,2025-01-24,P117,Cereal,163,91,14833,77,12551,2282
S001,Shop_1,Lucknow,2025-05-12,P120,Snacks,162,33,5346,24,3888,1458
S013,Shop_13,Mumbai,2025-02-11,P102,Bread,188,96,18048,93,17484,564
S011,Shop_11,Delhi,2025-02-20,P108,Oil,192,84,16128,83,15936,192
S018,Shop_18,Delhi,2025-01-02,P113,Soap,167,91,15197,84,14028,1169
S006,Shop_6,Chennai,2025-01-05,P114,Shampoo,166,87,14442,78,12948,1494
S003,Shop_3,Ahmedabad,2025-03-24,P105,Eggs,124,80,9920,80,9920,0
S004,Shop_4,Chennai,2025-01-09,P107,Rice,90,85,7650,75,6750,900
S018,Shop_18,Bangalore,2025-05-04,P116,Salt,195,63,12285,58,11310,975
S013,Shop_13,Kolkata,2025-01-02,P102,Bread,168,85,14280,75,12600,1680
S001,Shop_1,Hyderabad,2025-01-17,P107,Rice,69,54,3726,57,3933,-207
S014,Shop_14,Hyderabad,2025-06-26,P114,Shampoo,61,77,4697,79,4819,-122
S012,Shop_12,Kolkata,2025-03-18,P111,Coffee,96,68,6528,70,6720,-192
S015,Shop_15,Kolkata,2025-05-06,P112,Biscuits,91,19,1729,20,1820,-91
S004,Shop_4,Jaipur,2025-06-23,P109,Sugar,128,60,7680,55,7040,640
S007,Shop_7,Bangalore,2025-01-14,P102,Bread,129,37,4773,39,5031,-258
S018,Shop_18,Kolkata,2025-05-14,P119,Detergent,68,74,5032,67,4556,476
S012,Shop_12,Ahmedabad,2025-03-19,P106,Juice,46,63,2898,63,2898,0
S019,Shop_19,Mumbai,2025-03-16,P118,Flour,170,86,14620,79,13430,1190
S018,Shop_18,Hyderabad,2025-06-22,P109,Sugar,61,77,4697,67,4087,610
S012,Shop_12,Jaipur,2025-05-24,P101,Milk,96,74,7104,75,7200,-96
S020,Shop_20,Delhi,2025-01-01,P111,Coffee,137,17,2329,17,2329,0
S008,Shop_8,Mumbai,2025-03-22,P109,Sugar,13,80,1040,68,884,156
S012,Shop_12,Kolkata,2025-05-11,P119,Detergent,150,51,7650,41,6150,1500
S008,Shop_8,Pune,2025-06-01,P113,Soap,33,69,2277,62,2046,231
S014,Shop_14,Jaipur,2025-06-05,P114,Shampoo,56,18,1008,21,1176,-168
S003,Shop_3,Mumbai,2025-01-05,P114,Shampoo,139,71,9869,67,9313,556
S019,Shop_19,Kolkata,2025-06-10,P109,Sugar,169,90,15210,78,13182,2028
S018,Shop_18,Chennai,2025-02-21,P118,Flour,153,60,9180,58,8874,306
S018,Shop_18,Chennai,2025-05-18,P116,Salt,84,84,7056,73,6132,924
S006,Shop_6,Hyderabad,2025-01-23,P120,Snacks,168,19,3192,9,1512,1680
S002,Shop_2,Lucknow,2025-05-14,P102,Bread,30,32,960,33,990,-30
S006,Shop_6,Pune,2025-05-09,P107,Rice,186,74,13764,62,11532,2232
S016,Shop_16,Delhi,2025-01-24,P104,Cheese,185,47,8695,51,9435,-740
S005,Shop_5,Chennai,2025-04-21,P103,Butter,21,23,483,15,315,168
S013,Shop_13,Hyderabad,2025-05-31,P109,Sugar,124,31,3844,30,3720,124
S013,Shop_13,Delhi,2025-02-13,P101,Milk,59,98,5782,91,5369,413
S002,Shop_2,Bangalore,2025-05-20,P108,Oil,161,90,14490,91,14651,-161
S002,Shop_2,Delhi,2025-01-09,P110,Tea,33,42,1386,27,891,495
S007,Shop_7,Lucknow,2025-02-04,P114,Shampoo,57,90,5130,85,4845,285
S019,Shop_19,Lucknow,2025-05-17,P105,Eggs,119,35,4165,22,2618,1547
